Algoritmo,ID_VETOR,NumeroEntradas,Tempo,TipoEntrada
BubbleSort,12,7,2.1e-06,Aleatória
BubbleSort,12,10,1.5e-06,Aleatória
BubbleSort,12,13,1.5e-06,Aleatória
BubbleSort,12,18,1.6e-06,Aleatória
BubbleSort,12,24,1.8e-06,Aleatória
BubbleSort,12,32,8.199999999999998e-06,Aleatória
BubbleSort,12,42,4e-06,Aleatória
BubbleSort,12,56,6.8e-06,Aleatória
BubbleSort,12,75,5.8e-06,Aleatória
BubbleSort,12,100,1.46e-05,Aleatória
BubbleSort,12,133,2.74e-05,Aleatória
BubbleSort,12,178,2.25e-05,Aleatória
BubbleSort,12,237,3.58e-05,Aleatória
BubbleSort,12,316,5.79e-05,Aleatória
BubbleSort,12,422,0.0001021,Aleatória
BubbleSort,12,562,0.0001643,Aleatória
BubbleSort,12,750,0.0002864,Aleatória
BubbleSort,12,1000,0.0004883,Aleatória
BubbleSort,12,1200,0.0006991,Aleatória
BubbleSort,12,1441,0.0009965,Aleatória
BubbleSort,12,1730,0.0013888,Aleatória
BubbleSort,12,2077,0.0020204,Aleatória
BubbleSort,12,2493,0.0029275,Aleatória
BubbleSort,12,2993,0.0044195,Aleatória
BubbleSort,12,3593,0.0068136,Aleatória
BubbleSort,12,4313,0.0099230999999999,Aleatória
BubbleSort,12,5177,0.0143827,Aleatória
BubbleSort,12,6215,0.0227257,Aleatória
BubbleSort,12,7461,0.034596,Aleatória
BubbleSort,12,8957,0.057186,Aleatória
BubbleSort,12,10752,0.0918793,Aleatória
BubbleSort,12,12907,0.149584,Aleatória
BubbleSort,12,15495,0.2414194,Aleatória
BubbleSort,12,18601,0.3751175,Aleatória
BubbleSort,12,22330,0.5665397,Aleatória
BubbleSort,12,26806,0.8538486,Aleatória
BubbleSort,12,32179,1.2732703,Aleatória
BubbleSort,12,38629,1.877721,Aleatória
BubbleSort,12,46373,2.7666398,Aleatória
BubbleSort,12,55668,4.0793984,Aleatória
BubbleSort,12,66827,5.9457648,Aleatória
BubbleSort,12,80223,8.7020998,Aleatória
BubbleSort,12,96304,12.6404754,Aleatória
BubbleSort,12,115609,18.3371668,Aleatória
BubbleSort,12,138784,26.3963837,Aleatória
BubbleSort,12,166604,38.4600431,Aleatória
BubbleSort,12,200000,54.7744554,Aleatória
BubbleSort,13,1,2.8e-06,Aleatória
BubbleSort,13,2,2.4e-06,Aleatória
BubbleSort,13,3,1.3e-06,Aleatória
BubbleSort,13,4,1.0000000000000002e-06,Aleatória
BubbleSort,13,6,2e-06,Aleatória
BubbleSort,13,7,2.1e-06,Aleatória
BubbleSort,13,10,1.4e-06,Aleatória
BubbleSort,13,13,2e-06,Aleatória
BubbleSort,13,18,1.7e-06,Aleatória
BubbleSort,13,24,2.2e-06,Aleatória
BubbleSort,13,32,2.5e-06,Aleatória
BubbleSort,13,42,3.5e-06,Aleatória
BubbleSort,13,56,4.5e-06,Aleatória
BubbleSort,13,75,6.5e-06,Aleatória
BubbleSort,13,100,9.5e-06,Aleatória
BubbleSort,13,133,1.48e-05,Aleatória
BubbleSort,13,178,2.31e-05,Aleatória
BubbleSort,13,237,3.62e-05,Aleatória
BubbleSort,13,316,5.93e-05,Aleatória
BubbleSort,13,422,0.0001067,Aleatória
BubbleSort,13,562,0.0001773,Aleatória
BubbleSort,13,750,0.000291,Aleatória
BubbleSort,13,1000,0.0005033,Aleatória
BubbleSort,13,1200,0.0006903,Aleatória
BubbleSort,13,1441,0.0009856,Aleatória
BubbleSort,13,1730,0.0014416,Aleatória
BubbleSort,13,2077,0.0019849,Aleatória
BubbleSort,13,2493,0.0028816,Aleatória
BubbleSort,13,2993,0.0046057,Aleatória
BubbleSort,13,3593,0.006899,Aleatória
BubbleSort,13,4313,0.0093966,Aleatória
BubbleSort,13,5177,0.0143322,Aleatória
BubbleSort,13,6215,0.0219595,Aleatória
BubbleSort,13,7461,0.0336488,Aleatória
BubbleSort,13,8957,0.0552196,Aleatória
BubbleSort,13,10752,0.0938601,Aleatória
BubbleSort,13,12907,0.1511247,Aleatória
BubbleSort,13,15495,0.2274933,Aleatória
BubbleSort,13,18601,0.3721002,Aleatória
BubbleSort,13,22330,0.5595913,Aleatória
BubbleSort,13,26806,0.8297449,Aleatória
BubbleSort,13,32179,1.2351218,Aleatória
BubbleSort,13,38629,1.8284921,Aleatória
BubbleSort,13,46373,2.7087326,Aleatória
BubbleSort,13,55668,3.9868413,Aleatória
BubbleSort,13,66827,5.8287448,Aleatória
BubbleSort,13,80223,8.467181,Aleatória
BubbleSort,13,96304,12.3202793,Aleatória
BubbleSort,13,115609,18.0720673,Aleatória
BubbleSort,13,138784,26.4609516,Aleatória
BubbleSort,13,166604,38.5046111,Aleatória
BubbleSort,13,200000,55.0870236,Aleatória
BubbleSort,14,1,2.7e-06,Aleatória
BubbleSort,14,2,1.3e-06,Aleatória
BubbleSort,14,3,9e-07,Aleatória
BubbleSort,14,4,1.0000000000000002e-06,Aleatória
BubbleSort,14,6,1.2e-06,Aleatória
BubbleSort,14,7,2.3e-06,Aleatória
BubbleSort,14,10,1.7e-06,Aleatória
BubbleSort,14,13,1.8e-06,Aleatória
BubbleSort,14,18,2.1e-06,Aleatória
BubbleSort,14,24,2.3e-06,Aleatória
BubbleSort,14,32,2.7e-06,Aleatória
BubbleSort,14,42,3.4e-06,Aleatória
BubbleSort,14,56,4.3e-06,Aleatória
BubbleSort,14,75,5.9e-06,Aleatória
BubbleSort,14,100,9.3e-06,Aleatória
BubbleSort,14,133,1.39e-05,Aleatória
BubbleSort,14,178,2.31e-05,Aleatória
BubbleSort,14,237,3.66e-05,Aleatória
BubbleSort,14,316,6.14e-05,Aleatória
BubbleSort,14,422,0.0001016,Aleatória
BubbleSort,14,562,0.0001737,Aleatória
BubbleSort,14,750,0.0003012,Aleatória
BubbleSort,14,1000,0.0005117,Aleatória
BubbleSort,14,1200,0.0006926,Aleatória
BubbleSort,14,1441,0.000987,Aleatória
BubbleSort,14,1730,0.001501,Aleatória
BubbleSort,14,2077,0.0028498,Aleatória
BubbleSort,14,2493,0.0033483,Aleatória
BubbleSort,14,2993,0.0042329,Aleatória
BubbleSort,14,3593,0.0070184,Aleatória
BubbleSort,14,4313,0.0095026,Aleatória
BubbleSort,14,5177,0.0142855,Aleatória
BubbleSort,14,6215,0.0218697,Aleatória
BubbleSort,14,7461,0.0331727,Aleatória
BubbleSort,14,8957,0.052912,Aleatória
BubbleSort,14,10752,0.0873136999999999,Aleatória
BubbleSort,14,12907,0.1465015,Aleatória
BubbleSort,14,15495,0.2379518,Aleatória
BubbleSort,14,18601,0.3633941,Aleatória
BubbleSort,14,22330,0.5578491,Aleatória
BubbleSort,14,26806,0.8432069,Aleatória
BubbleSort,14,32179,1.2534121,Aleatória
BubbleSort,14,38629,1.8858376,Aleatória
BubbleSort,14,46373,2.7672335,Aleatória
BubbleSort,14,55668,4.0355831,Aleatória
BubbleSort,14,66827,5.9140471,Aleatória
BubbleSort,14,80223,8.644595799999998,Aleatória
BubbleSort,14,96304,12.5097044,Aleatória
BubbleSort,14,115609,18.0814441,Aleatória
BubbleSort,14,138784,26.1292616,Aleatória
BubbleSort,14,166604,37.7394941,Aleatória
BubbleSort,14,200000,54.9557246,Aleatória
BubbleSort,15,1,2.7e-06,Aleatória
BubbleSort,15,2,1.4e-06,Aleatória
BubbleSort,15,3,2.2e-06,Aleatória
BubbleSort,15,4,1.5e-06,Aleatória
BubbleSort,15,6,1.0000000000000002e-06,Aleatória
BubbleSort,15,7,1.0000000000000002e-06,Aleatória
BubbleSort,15,10,1.6e-06,Aleatória
BubbleSort,15,13,1.5e-06,Aleatória
BubbleSort,15,18,1.5e-06,Aleatória
BubbleSort,15,24,1.7e-06,Aleatória
BubbleSort,15,32,2e-06,Aleatória
BubbleSort,15,42,2.6e-06,Aleatória
BubbleSort,15,56,4e-06,Aleatória
BubbleSort,15,75,5.9e-06,Aleatória
BubbleSort,15,100,9.2e-06,Aleatória
BubbleSort,15,133,1.45e-05,Aleatória
BubbleSort,15,178,2.28e-05,Aleatória
BubbleSort,15,237,3.87e-05,Aleatória
BubbleSort,15,316,6.08e-05,Aleatória
BubbleSort,15,422,0.0001047,Aleatória
BubbleSort,15,562,0.0001683,Aleatória
BubbleSort,15,750,0.0002872,Aleatória
BubbleSort,15,1000,0.0005016,Aleatória
BubbleSort,15,1200,0.0006891,Aleatória
BubbleSort,15,1441,0.0009928,Aleatória
BubbleSort,15,1730,0.0014274,Aleatória
BubbleSort,15,2077,0.0019873,Aleatória
BubbleSort,15,2493,0.0030494,Aleatória
BubbleSort,15,2993,0.0043459,Aleatória
BubbleSort,15,3593,0.0062362,Aleatória
BubbleSort,15,4313,0.010056,Aleatória
BubbleSort,15,5177,0.0148713,Aleatória
BubbleSort,15,6215,0.0218679,Aleatória
BubbleSort,15,7461,0.0335923,Aleatória
BubbleSort,15,8957,0.0529998,Aleatória
BubbleSort,15,10752,0.0906848,Aleatória
BubbleSort,15,12907,0.1448966,Aleatória
BubbleSort,15,15495,0.2291327,Aleatória
BubbleSort,15,18601,0.3628028,Aleatória
BubbleSort,15,22330,0.5540498,Aleatória
BubbleSort,15,26806,0.8445327999999999,Aleatória
BubbleSort,15,32179,1.2679329,Aleatória
BubbleSort,15,38629,1.8476159,Aleatória
BubbleSort,15,46373,2.7231195,Aleatória
BubbleSort,15,55668,4.0125583,Aleatória
BubbleSort,15,66827,5.8576616,Aleatória
BubbleSort,15,80223,8.5116864,Aleatória
BubbleSort,15,96304,12.4503298,Aleatória
BubbleSort,15,115609,17.7965576,Aleatória
BubbleSort,15,138784,25.9222208,Aleatória
BubbleSort,15,166604,37.5724336,Aleatória
BubbleSort,15,200000,55.1689081,Aleatória
BubbleSort,16,1,3e-06,Aleatória
BubbleSort,16,2,2.7e-06,Aleatória
BubbleSort,16,3,2.8e-06,Aleatória
BubbleSort,16,4,4.7e-06,Aleatória
BubbleSort,16,6,2e-06,Aleatória
BubbleSort,16,7,2.2e-06,Aleatória
BubbleSort,16,10,1.9e-06,Aleatória
BubbleSort,16,13,2e-06,Aleatória
BubbleSort,16,18,1.7e-06,Aleatória
BubbleSort,16,24,1.9e-06,Aleatória
BubbleSort,16,32,3e-06,Aleatória
BubbleSort,16,42,3.6e-06,Aleatória
BubbleSort,16,56,4e-06,Aleatória
BubbleSort,16,75,6.4e-06,Aleatória
BubbleSort,16,100,9.8e-06,Aleatória
BubbleSort,16,133,1.34e-05,Aleatória
BubbleSort,16,178,2.23e-05,Aleatória
BubbleSort,16,237,3.59e-05,Aleatória
BubbleSort,16,316,6.13e-05,Aleatória
BubbleSort,16,422,0.0001052,Aleatória
BubbleSort,16,562,0.0001742,Aleatória
BubbleSort,16,750,0.0002975,Aleatória
BubbleSort,16,1000,0.0004966,Aleatória
BubbleSort,16,1200,0.0006995,Aleatória
BubbleSort,16,1441,0.0010107,Aleatória
BubbleSort,16,1730,0.0014374,Aleatória
BubbleSort,16,2077,0.0020639,Aleatória
BubbleSort,16,2493,0.0029105,Aleatória
BubbleSort,16,2993,0.0042909,Aleatória
BubbleSort,16,3593,0.006142,Aleatória
BubbleSort,16,4313,0.0099082,Aleatória
BubbleSort,16,5177,0.0145424,Aleatória
BubbleSort,16,6215,0.0221422,Aleatória
BubbleSort,16,7461,0.0344132,Aleatória
BubbleSort,16,8957,0.0576509,Aleatória
BubbleSort,16,10752,0.091988,Aleatória
BubbleSort,16,12907,0.1453909,Aleatória
BubbleSort,16,15495,0.2331839,Aleatória
BubbleSort,16,18601,0.3669233,Aleatória
BubbleSort,16,22330,0.5698261,Aleatória
BubbleSort,16,26806,0.8559422,Aleatória
BubbleSort,16,32179,1.2648426,Aleatória
BubbleSort,16,38629,1.8662801,Aleatória
BubbleSort,16,46373,2.750598,Aleatória
BubbleSort,16,55668,4.0353214,Aleatória
BubbleSort,16,66827,5.9542523,Aleatória
BubbleSort,16,80223,8.5829234,Aleatória
BubbleSort,16,96304,12.5502805,Aleatória
BubbleSort,16,115609,18.0527292,Aleatória
BubbleSort,16,138784,26.0245769,Aleatória
BubbleSort,16,166604,37.8662347,Aleatória
BubbleSort,16,200000,55.2375073,Aleatória
BubbleSort,17,1,2.7e-06,Aleatória
BubbleSort,17,2,2.2e-06,Aleatória
BubbleSort,17,3,1.7e-06,Aleatória
BubbleSort,17,4,1.3e-06,Aleatória
BubbleSort,17,6,1.3e-06,Aleatória
BubbleSort,17,7,1.0000000000000002e-06,Aleatória
BubbleSort,17,10,1.1e-06,Aleatória
BubbleSort,17,13,1.5e-06,Aleatória
BubbleSort,17,18,1.9e-06,Aleatória
BubbleSort,17,24,2.1e-06,Aleatória
BubbleSort,17,32,2.4e-06,Aleatória
BubbleSort,17,42,2.7e-06,Aleatória
BubbleSort,17,56,4e-06,Aleatória
BubbleSort,17,75,5.6e-06,Aleatória
BubbleSort,17,100,9.4e-06,Aleatória
BubbleSort,17,133,1.39e-05,Aleatória
BubbleSort,17,178,2.29e-05,Aleatória
BubbleSort,17,237,3.61e-05,Aleatória
BubbleSort,17,316,6.03e-05,Aleatória
BubbleSort,17,422,9.85e-05,Aleatória
BubbleSort,17,562,0.0001717,Aleatória
BubbleSort,17,750,0.0003127,Aleatória
BubbleSort,17,1000,0.0005207,Aleatória
BubbleSort,17,1200,0.0007022,Aleatória
BubbleSort,17,1441,0.0010131,Aleatória
BubbleSort,17,1730,0.001532,Aleatória
BubbleSort,17,2077,0.0020276,Aleatória
BubbleSort,17,2493,0.0031556,Aleatória
BubbleSort,17,2993,0.0045635,Aleatória
BubbleSort,17,3593,0.0066465,Aleatória
BubbleSort,17,4313,0.0092529,Aleatória
BubbleSort,17,5177,0.01358,Aleatória
BubbleSort,17,6215,0.0366504,Aleatória
BubbleSort,17,7461,0.0387353,Aleatória
BubbleSort,17,8957,0.0588721,Aleatória
BubbleSort,17,10752,0.0914597,Aleatória
BubbleSort,17,12907,0.1443106,Aleatória
BubbleSort,17,15495,0.2291785,Aleatória
BubbleSort,17,18601,0.3616399,Aleatória
BubbleSort,17,22330,0.5549251,Aleatória
BubbleSort,17,26806,0.8414507,Aleatória
BubbleSort,17,32179,1.2536554,Aleatória
BubbleSort,17,38629,1.8636319,Aleatória
BubbleSort,17,46373,2.7479314,Aleatória
BubbleSort,17,55668,4.0243615,Aleatória
BubbleSort,17,66827,5.8601353,Aleatória
BubbleSort,17,80223,8.5527184,Aleatória
BubbleSort,17,96304,12.4933998,Aleatória
BubbleSort,17,115609,18.1670838,Aleatória
BubbleSort,17,138784,26.1685544,Aleatória
BubbleSort,17,166604,38.1108901,Aleatória
BubbleSort,17,200000,54.963217,Aleatória
BubbleSort,18,1,2.8e-06,Aleatória
BubbleSort,18,2,2.1e-06,Aleatória
BubbleSort,18,3,2e-06,Aleatória
BubbleSort,18,4,2.1e-06,Aleatória
BubbleSort,18,6,1.7e-06,Aleatória
BubbleSort,18,7,2.1e-06,Aleatória
BubbleSort,18,10,1.1e-06,Aleatória
BubbleSort,18,13,1.5e-06,Aleatória
BubbleSort,18,18,1.5e-06,Aleatória
BubbleSort,18,24,1.7e-06,Aleatória
BubbleSort,18,32,2.3e-06,Aleatória
BubbleSort,18,42,4e-06,Aleatória
BubbleSort,18,56,4.5e-06,Aleatória
BubbleSort,18,75,6.7e-06,Aleatória
BubbleSort,18,100,9.2e-06,Aleatória
BubbleSort,18,133,2.52e-05,Aleatória
BubbleSort,18,178,2.29e-05,Aleatória
BubbleSort,18,237,4.48e-05,Aleatória
BubbleSort,18,316,6.72e-05,Aleatória
BubbleSort,18,422,0.000106,Aleatória
BubbleSort,18,562,0.0001988,Aleatória
BubbleSort,18,750,0.0003191,Aleatória
BubbleSort,18,1000,0.0005251,Aleatória
BubbleSort,18,1200,0.0007643,Aleatória
BubbleSort,18,1441,0.0010532,Aleatória
BubbleSort,18,1730,0.0017068,Aleatória
BubbleSort,18,2077,0.0021702,Aleatória
BubbleSort,18,2493,0.0035213,Aleatória
BubbleSort,18,2993,0.0045093,Aleatória
BubbleSort,18,3593,0.0066448,Aleatória
BubbleSort,18,4313,0.0099286,Aleatória
BubbleSort,18,5177,0.015009,Aleatória
BubbleSort,18,6215,0.0224207,Aleatória
BubbleSort,18,7461,0.0335895,Aleatória
BubbleSort,18,8957,0.0545778,Aleatória
BubbleSort,18,10752,0.0924319,Aleatória
BubbleSort,18,12907,0.1461635999999999,Aleatória
BubbleSort,18,15495,0.2294285,Aleatória
BubbleSort,18,18601,0.3590198,Aleatória
BubbleSort,18,22330,0.5621406,Aleatória
BubbleSort,18,26806,0.838904,Aleatória
BubbleSort,18,32179,1.2494209,Aleatória
BubbleSort,18,38629,1.8619142,Aleatória
BubbleSort,18,46373,2.7447393,Aleatória
BubbleSort,18,55668,4.0360515,Aleatória
BubbleSort,18,66827,5.9350427,Aleatória
BubbleSort,18,80223,8.6048377,Aleatória
BubbleSort,18,96304,12.5530499,Aleatória
BubbleSort,18,115609,18.200638,Aleatória
BubbleSort,18,138784,26.4360164,Aleatória
BubbleSort,18,166604,38.1934555,Aleatória
BubbleSort,18,200000,55.1973595,Aleatória
BubbleSort,19,1,2.8e-06,Aleatória
BubbleSort,19,2,2.2e-06,Aleatória
BubbleSort,19,3,1.3e-06,Aleatória
BubbleSort,19,4,1.5e-06,Aleatória
BubbleSort,19,6,1.1e-06,Aleatória
BubbleSort,19,7,1.4e-06,Aleatória
BubbleSort,19,10,1.8e-06,Aleatória
BubbleSort,19,13,1.7e-06,Aleatória
BubbleSort,19,18,3.5e-06,Aleatória
BubbleSort,19,24,2.5e-06,Aleatória
BubbleSort,19,32,2.1e-06,Aleatória
BubbleSort,19,42,2.9e-06,Aleatória
BubbleSort,19,56,6.7e-06,Aleatória
BubbleSort,19,75,6.9e-06,Aleatória
BubbleSort,19,100,8.699999999999998e-06,Aleatória
BubbleSort,19,133,1.36e-05,Aleatória
BubbleSort,19,178,2.28e-05,Aleatória
BubbleSort,19,237,3.87e-05,Aleatória
BubbleSort,19,316,7.75e-05,Aleatória
BubbleSort,19,422,0.000116,Aleatória
BubbleSort,19,562,0.0001743,Aleatória
BubbleSort,19,750,0.0002954,Aleatória
BubbleSort,19,1000,0.0005144,Aleatória
BubbleSort,19,1200,0.0007601,Aleatória
BubbleSort,19,1441,0.0011441,Aleatória
BubbleSort,19,1730,0.0017355,Aleatória
BubbleSort,19,2077,0.0020847,Aleatória
BubbleSort,19,2493,0.0028604,Aleatória
BubbleSort,19,2993,0.0070323,Aleatória
BubbleSort,19,3593,0.0064125,Aleatória
BubbleSort,19,4313,0.0096369,Aleatória
BubbleSort,19,5177,0.0141003,Aleatória
BubbleSort,19,6215,0.0219484,Aleatória
BubbleSort,19,7461,0.0343923,Aleatória
BubbleSort,19,8957,0.0575552,Aleatória
BubbleSort,19,10752,0.0909891,Aleatória
BubbleSort,19,12907,0.1494514,Aleatória
BubbleSort,19,15495,0.2349748,Aleatória
BubbleSort,19,18601,0.3692187,Aleatória
BubbleSort,19,22330,0.5623458,Aleatória
BubbleSort,19,26806,0.8504771,Aleatória
BubbleSort,19,32179,1.2605417,Aleatória
BubbleSort,19,38629,1.8772706,Aleatória
BubbleSort,19,46373,2.7654484,Aleatória
BubbleSort,19,55668,4.0599432,Aleatória
BubbleSort,19,66827,5.9224055,Aleatória
BubbleSort,19,80223,8.664280299999998,Aleatória
BubbleSort,19,96304,12.6567018,Aleatória
BubbleSort,19,115609,18.3531155,Aleatória
BubbleSort,19,138784,26.4388026,Aleatória
BubbleSort,19,166604,38.3029429,Aleatória
BubbleSort,19,200000,54.7923382,Aleatória
BubbleSort,20,1,3e-06,Aleatória
BubbleSort,20,2,1.3e-06,Aleatória
BubbleSort,20,3,1.1e-06,Aleatória
BubbleSort,20,4,1.1e-06,Aleatória
BubbleSort,20,6,1.3e-06,Aleatória
BubbleSort,20,7,2.4e-06,Aleatória
BubbleSort,20,10,2.3e-06,Aleatória
BubbleSort,20,13,1.8e-06,Aleatória
BubbleSort,20,18,2e-06,Aleatória
BubbleSort,20,24,2e-06,Aleatória
BubbleSort,20,32,2.2e-06,Aleatória
BubbleSort,20,42,2.6e-06,Aleatória
BubbleSort,20,56,3.8e-06,Aleatória
BubbleSort,20,75,5.9e-06,Aleatória
BubbleSort,20,100,9.8e-06,Aleatória
BubbleSort,20,133,1.45e-05,Aleatória
BubbleSort,20,178,2.25e-05,Aleatória
BubbleSort,20,237,3.76e-05,Aleatória
BubbleSort,20,316,5.72e-05,Aleatória
BubbleSort,20,422,9.99e-05,Aleatória
BubbleSort,20,562,0.000168,Aleatória
BubbleSort,20,750,0.0002998,Aleatória
BubbleSort,20,1000,0.0005043,Aleatória
BubbleSort,20,1200,0.0006906,Aleatória
BubbleSort,20,1441,0.0009972,Aleatória
BubbleSort,20,1730,0.0014386,Aleatória
BubbleSort,20,2077,0.0020253,Aleatória
BubbleSort,20,2493,0.0028791,Aleatória
BubbleSort,20,2993,0.0045904,Aleatória
BubbleSort,20,3593,0.006327,Aleatória
BubbleSort,20,4313,0.0097632,Aleatória
BubbleSort,20,5177,0.014463,Aleatória
BubbleSort,20,6215,0.0221848,Aleatória
BubbleSort,20,7461,0.0359852,Aleatória
BubbleSort,20,8957,0.0547402,Aleatória
BubbleSort,20,10752,0.0897691999999999,Aleatória
BubbleSort,20,12907,0.1443923,Aleatória
BubbleSort,20,15495,0.2304585,Aleatória
BubbleSort,20,18601,0.3648961,Aleatória
BubbleSort,20,22330,0.5663085,Aleatória
BubbleSort,20,26806,0.843944,Aleatória
BubbleSort,20,32179,1.2523157,Aleatória
BubbleSort,20,38629,1.8919299,Aleatória
BubbleSort,20,46373,2.7631551,Aleatória
BubbleSort,20,55668,4.0312431,Aleatória
BubbleSort,20,66827,5.8865693,Aleatória
BubbleSort,20,80223,8.564915799999998,Aleatória
BubbleSort,20,96304,12.4315417,Aleatória
BubbleSort,20,115609,18.2011317,Aleatória
BubbleSort,20,138784,26.274318,Aleatória
BubbleSort,20,166604,38.1212812,Aleatória
BubbleSort,20,200000,55.8032338,Aleatória
MergeSort,1,1,3.4e-06,Aleatória
MergeSort,1,2,1.7e-06,Aleatória
MergeSort,1,3,1.5e-06,Aleatória
MergeSort,1,4,1.1e-06,Aleatória
MergeSort,1,6,1.4e-06,Aleatória
MergeSort,1,7,1.6e-06,Aleatória
MergeSort,1,10,1.7e-06,Aleatória
MergeSort,1,13,2.1e-06,Aleatória
MergeSort,1,18,2.2e-06,Aleatória
MergeSort,1,24,2.5e-06,Aleatória
MergeSort,1,32,3.7e-06,Aleatória
MergeSort,1,42,4.3e-06,Aleatória
MergeSort,1,56,5.5e-06,Aleatória
MergeSort,1,75,7.2e-06,Aleatória
MergeSort,1,100,8.7e-06,Aleatória
MergeSort,1,133,1.12e-05,Aleatória
MergeSort,1,178,5.17e-05,Aleatória
MergeSort,1,237,2.31e-05,Aleatória
MergeSort,1,316,2.56e-05,Aleatória
MergeSort,1,422,0.0001564,Aleatória
MergeSort,1,562,0.000324,Aleatória
MergeSort,1,750,5.72e-05,Aleatória
MergeSort,1,1000,7.65e-05,Aleatória
MergeSort,1,1200,9.06e-05,Aleatória
MergeSort,1,1441,0.0001102,Aleatória
MergeSort,1,1730,0.0001332,Aleatória
MergeSort,1,2077,0.0001624,Aleatória
MergeSort,1,2493,0.0001934,Aleatória
MergeSort,1,2993,0.0002321,Aleatória
MergeSort,1,3593,0.0003079,Aleatória
MergeSort,1,4313,0.0003563,Aleatória
MergeSort,1,5177,0.0004221,Aleatória
MergeSort,1,6215,0.0005102,Aleatória
MergeSort,1,7461,0.0006239,Aleatória
MergeSort,1,8957,0.000804,Aleatória
MergeSort,1,10752,0.0009567,Aleatória
MergeSort,1,12907,0.0011071,Aleatória
MergeSort,1,15495,0.001311,Aleatória
MergeSort,1,18601,0.0016065,Aleatória
MergeSort,1,22330,0.0019991,Aleatória
MergeSort,1,26806,0.0024316,Aleatória
MergeSort,1,32179,0.0029462,Aleatória
MergeSort,1,38629,0.0036666,Aleatória
MergeSort,1,46373,0.0043713,Aleatória
MergeSort,1,55668,0.0051368,Aleatória
MergeSort,1,66827,0.0063438,Aleatória
MergeSort,1,80223,0.007593,Aleatória
MergeSort,1,96304,0.0095691,Aleatória
MergeSort,1,115609,0.0115067,Aleatória
MergeSort,1,138784,0.013526,Aleatória
MergeSort,1,166604,0.0167215,Aleatória
MergeSort,1,200000,0.0189139,Aleatória
MergeSort,2,1,2.4e-06,Aleatória
MergeSort,2,2,1.5e-06,Aleatória
MergeSort,2,3,1.2e-06,Aleatória
MergeSort,2,4,1.3e-06,Aleatória
MergeSort,2,6,1.8e-06,Aleatória
MergeSort,2,7,1.6e-06,Aleatória
MergeSort,2,10,1.5e-06,Aleatória
MergeSort,2,13,1.8e-06,Aleatória
MergeSort,2,18,2.4e-06,Aleatória
MergeSort,2,24,2.2e-06,Aleatória
MergeSort,2,32,2.9e-06,Aleatória
MergeSort,2,42,4.3e-06,Aleatória
MergeSort,2,56,4.8e-06,Aleatória
MergeSort,2,75,6.4e-06,Aleatória
MergeSort,2,100,7.5e-06,Aleatória
MergeSort,2,133,1.05e-05,Aleatória
MergeSort,2,178,1.29e-05,Aleatória
MergeSort,2,237,1.67e-05,Aleatória
MergeSort,2,316,2.2e-05,Aleatória
MergeSort,2,422,2.98e-05,Aleatória
MergeSort,2,562,3.89e-05,Aleatória
MergeSort,2,750,5.1e-05,Aleatória
MergeSort,2,1000,7.1e-05,Aleatória
MergeSort,2,1200,8.47e-05,Aleatória
MergeSort,2,1441,0.0001005,Aleatória
MergeSort,2,1730,0.0001296,Aleatória
MergeSort,2,2077,0.0001499,Aleatória
MergeSort,2,2493,0.0001821,Aleatória
MergeSort,2,2993,0.0002188,Aleatória
MergeSort,2,3593,0.0002712,Aleatória
MergeSort,2,4313,0.0003283,Aleatória
MergeSort,2,5177,0.0003929,Aleatória
MergeSort,2,6215,0.0004824,Aleatória
MergeSort,2,7461,0.0005813,Aleatória
MergeSort,2,8957,0.000701,Aleatória
MergeSort,2,10752,0.0008438,Aleatória
MergeSort,2,12907,0.0010076,Aleatória
MergeSort,2,15495,0.0012243,Aleatória
MergeSort,2,18601,0.0015142,Aleatória
MergeSort,2,22330,0.0018597,Aleatória
MergeSort,2,26806,0.0022364,Aleatória
MergeSort,2,32179,0.0026904,Aleatória
MergeSort,2,38629,0.0034992,Aleatória
MergeSort,2,46373,0.0039152,Aleatória
MergeSort,2,55668,0.0046422,Aleatória
MergeSort,2,66827,0.0056802,Aleatória
MergeSort,2,80223,0.0071632,Aleatória
MergeSort,2,96304,0.0085776,Aleatória
MergeSort,2,115609,0.0104609,Aleatória
MergeSort,2,138784,0.0127749,Aleatória
MergeSort,2,166604,0.0159359,Aleatória
MergeSort,2,200000,0.0193829,Aleatória
MergeSort,3,1,1.35e-05,Aleatória
MergeSort,3,2,2.9e-06,Aleatória
MergeSort,3,3,1.4e-06,Aleatória
MergeSort,3,4,1e-06,Aleatória
MergeSort,3,6,1.3e-06,Aleatória
MergeSort,3,7,1.8e-06,Aleatória
MergeSort,3,10,1.5e-06,Aleatória
MergeSort,3,13,2.1e-06,Aleatória
MergeSort,3,18,2.9e-06,Aleatória
MergeSort,3,24,2.7e-06,Aleatória
MergeSort,3,32,3e-06,Aleatória
MergeSort,3,42,4.6e-06,Aleatória
MergeSort,3,56,5e-06,Aleatória
MergeSort,3,75,6.8e-06,Aleatória
MergeSort,3,100,8.1e-06,Aleatória
MergeSort,3,133,1.08e-05,Aleatória
MergeSort,3,178,1.35e-05,Aleatória
MergeSort,3,237,1.77e-05,Aleatória
MergeSort,3,316,2.25e-05,Aleatória
MergeSort,3,422,3.13e-05,Aleatória
